org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-12-18,ALIANZA TRANSPORTADORA PREMIUM S.A.S,NIT,901240125,Transporte de carga por carretera,Mantenimiento y reparación de vehículos automotores,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 96 I NO. 15C-70,contabilidad.atpremium@gmail.com,JESUS EDILBERTO DIAZ PARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-02-20,SISTEMAS INTEGRALES Y SERVICIOS EMPRESARIALES S.A.S,NIT,901256927,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de contabilidad teneduría de libros auditoría financiera y asesoría tributaria,Actividades de consultoría de gestión,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 11 A # 93 A ,sirezsas2019@gmail.com,JOHN FREDDY MELO ECHAVEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-12-03,LLERAS PARK HOTEL S.A.S.,NIT,900399342,Alojamiento en hoteles,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 9 A 37  16,contralor@hro.com.co,LUCAS  REY QUINTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1996-11-01,LE TRANSPORTAMOS A TIEMPO S.A.S. LETRATIEMPO SAS Y LTT SAS,NIT,811007279,Transporte de carga por carretera,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 75  45 F 05,contabilidad@letratiempoltt.com,BEATRIZ EUGENIA MORENO PEREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-17,BLUE STAR COMUNICACIONES SAS,NIT,901146191,Actividades de telecomunicaciones inalámbricas,Actividades de telecomunicación satelital,Actividades de telecomunicaciones alámbricas,Otras actividades de telecomunicaciones,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 85 49A 39,blue.star@bscomunicaciones.com.co,JESUS ANTONIO DAZA GIRALDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1987-04-07,LM CONSTRUCTORES SAS,NIT,800003719,Construcción de edificios residenciales,Construcción de edificios no residenciales,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,CUNDINAMARCA,COTA,KM 1.5 VARIANTE COTA,contabilidad@lymconstructores.com.co,GILBERTO  LOPEZ SANTAMARIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-01-26,BRILLANTEX MULTISERVICIOS S.A.S.,NIT,830514823,Otras actividades de limpieza de edificios e instalaciones industriales,Limpieza general interior de edificios,Actividades de otros servicios de comidas,Actividades de paisajismo y servicios de mantenimiento conexos,GRANDE,VALLE DEL CAUCA,CALI,KR 59 # 1 E - 46,gerencia@brillantex.com,GUSTAVO ADOLFO OTERO LAVADO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1992-03-01,TORNEOS COLOMBIA S.A.S.,NIT,800157118,Actividades de programación y transmisión de televisión,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Actividades de telecomunicación satelital,Actividades de postproducción de películas cinematográficas videos programas anuncios y comerciales de televisión,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43 A 1 A SUR,telecin@telecinco.com.co telecin@une.net.co acarmona@telecinco.com.co,CARLOS ALBERTO JARAMILLO MUÑOZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-10-05,T EMPLOY SAS,NIT,830063021,Actividades de empresas de servicios temporales,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 97 A NO 9 64 AP 0,contabilidad@t-employ.com,SANTIAGO FORERO PARIS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-01-22,DECOFABRICS S.A.S.,NIT,900196430,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,Comercio al por menor de productos textiles en establecimientos especializados,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 44 # 6 32,gerenteadministrativa@decofabrics.com.co,SIGIFREDO ISRAEL HIRSCHBERG MARKUS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-06-12,CONCESIÓN LA PINTADA S.A.S.,NIT,900740893,Construcción de carreteras y vías de ferrocarril,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 29 C 10 C 12,info@concesionlapintada.com,GUSTAVO  BERNAL JARAMILLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1980-01-03,BARU MOTORS S.A.S.,NIT,890403472,Comercio de vehículos automotores nuevos,Mantenimiento y reparación de vehículos automotores,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Alquiler y arrendamiento de vehículos automotores,MEDIANA,BOLIVAR,CARTAGENA,PIE DEL CERRO CALLE ,contabilidad@barumotors.co ricardo.herrera@barumotors.co,ROBERTO CARLOS GEDEON JUAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-05-14,D.P. DARIO PEREZ S.A.S.,NIT,900616461,Instalaciones de fontanería calefacción y aire acondicionado,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Construcción de edificios residenciales,,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 61 # 17 F - 25,dircontabilidad@darioperez.com,PEREZ HERNANDEZ JOSE DARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-28,INGENIERIA EN TELECOMUNICACIONES SISTEMAS Y REDES INTELIGENTES S.A.S.,NIT,900340866,Actividades de telecomunicaciones inalámbricas,Instalaciones eléctricas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades profesionales científicas y técnicas n.c.p.,MEDIANA,HUILA,PALERMO,LT LA FE 6 SEC GRANJ,paola.correa@interedes.com.co,MARIN HERNANDEZ EDWIN GIOVANI
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1946-02-09,PENAGOS HERMANOS S.A.S.,NIT,890200685,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,GRANDE,SANTANDER,BUCARAMANGA,CL. 28 NO. 20-80,sgil@penagos.com,NAVAS GONZALEZ MANUEL IGNACIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-09-22,MIRS LATINOAMERICA S A S - EN REORGANIZACIÓN,NIT,900241875,Construcción de otras obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de carreteras y vías de ferrocarril,Construcción de edificios residenciales,MEDIANA,BOGOTA,BOGOTA D.C.,CLL 23 F NO 85 A 31,mirsltda@gmail.com,NICK RANDY ALMEIDA GAMARRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-01-29,SOLUCIONES INTEGRALES DE PROYECTOS S.A.S.,NIT,900336571,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de otras obras de ingeniería civil,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Terminación y acabado de edificios y obras de ingeniería civil,MEDIANA,BOGOTA,BOGOTA D.C.,TRANSVERSAL 60 # 115,darmaror@hotmail.com,DANIEL ARMANDO RODRIGUEZ VELASCO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1982-07-28,COMERCIAL Y SERVICIOS LARCO S.A.S.,NIT,890930614,Instalaciones de fontanería calefacción y aire acondicionado,Suministro de vapor y aire acondicionado,Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 6  50  80,notificaciones@cobra.com.co,ACTIVIDADES DE INSTALACIONES Y SERVICIOS COBRA S.A.
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-08-09,TRANSPORTE AEREO DE COLOMBIA S.A,NIT,800179998,Transporte aéreo nacional de pasajeros,Transporte aéreo nacional de carga,Transporte aéreo internacional de pasajeros,,MEDIANA,VALLE DEL CAUCA,CALI,KR 1 # 61 A - 30 LC ,contabilidad@taccolombia.com,MANUEL ANTONIO VH GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-01-05,YOLIS SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,900488961,Elaboración de otros productos alimenticios n.c.p.,Comercio al por mayor de productos alimenticios,Transporte de carga por carretera,,MEDIANA,QUINDIO,ARMENIA,CR 6 50-72 BG 5 6 Y ,fritosyolis@hotmail.com,MORENO TORRES WALTER JOHAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-03-20,CERRO MATOSO S A,NIT,860069378,Extracción de minerales de níquel,,,,GRANDE,BOGOTA,BOGOTA D.C.,CLL 113 NO. 7-21 TOR,sandra.montiel@south32.net,LUIS EDUARDO MARULANDA DEL VALLE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-07-18,MOTOR UNO S.A.S.,NIT,900033741,Comercio de motocicletas y de sus partes piezas y accesorios,Mantenimiento y reparación de motocicletas y de sus partes y piezas,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,,MEDIANA,BOGOTA,BOGOTA D.C.,AV BOYACA 69 A 06,gerencia@motor1.com.co,ARMANDO  BENITO-REVOLLO MACHADO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1987-01-21,SERVICIOS SEGURIDAD STAR DE COLOMBIA LTDA.,NIT,830121521,Actividades de seguridad privada,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 26 73 49,gerencia@stardecolombia.com.co,CARLOS ALBERTO DIAZ DIAZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1982-12-20,DISMERCA S.A.S.,NIT,890931835,Comercio de motocicletas y de sus partes piezas y accesorios,Mantenimiento y reparación de motocicletas y de sus partes y piezas,,,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 38  52  50,lparra@dismerca.com notificaciones@dismerca.com,CAROLINA  POSADA MESA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-08-25,MAS DOTACIONES Y COMPAÑIA LIMITADA,NIT,830016231,Confección de prendas de vestir excepto prendas de piel,Fabricación de calzado de cuero y piel con cualquier tipo de suela,Comercio al por mayor de prendas de vestir,Comercio al por mayor de otros productos n.c.p.,MEDIANA,BOGOTA,BOGOTA D.C.,AV 68 NO. 10-58 SUR,masdotacionesycia@gmail.com,ARGEMIRO PEREIRA BAYONA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-01-26,CONSTRUCCIONES E INVERSIONES JVM S.A.S,NIT,900066957,Otras instalaciones especializadas,Construcción de carreteras y vías de ferrocarril,Construcción de otras obras de ingeniería civil,Construcción de edificios residenciales,MEDIANA,QUINDIO,ARMENIA,CL 9 22 18  BRR GRAN,gerencia@jvmconstrucciones.com,RONDON DE DE LA VEGA LEDA ELVIRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-04-13,INDUDISE S.A.S.,NIT,900017667,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,,,MEDIANA,CALDAS,MANIZALES,KM 10 VIA MAGDALENA ,indudise@yahoo.com,GIRALDO GIRALDO DIEGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-05-19,VIVIR BIEN I.P.S. S.A.S.,NIT,806016215,Actividades de la práctica médica sin internación,,,,MEDIANA,BOLIVAR,CARTAGENA,CENTRO MEDICO LOS EJ,contabilidad@cclo.com.co vivirbienips@hotmail.com,ALVARO JOSE LEMUS FARAH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-06-25,INARQ. CO. CONSTRUCTORA SALGADO S.A.S.,NIT,812003155,Construcción de edificios residenciales,,,,MEDIANA,CORDOBA,MONTERIA,CRA. 6 NRO. 78-30,inarqco@concresinu.com,SALGADO PATERNINA GUSTAVO ALBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-03-03,FASS DEL SINU S.A.S.,NIT,900203120,Otras actividades de limpieza de edificios e instalaciones industriales,Elaboración de otros productos alimenticios n.c.p.,Comercio al por mayor de productos alimenticios,Limpieza general interior de edificios,MEDIANA,CORDOBA,MONTERIA,CALLE 48 NO 16B 04,fass_ltda@hotmail.com,GARCIA GUERRA JOSE JULIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2023-02-13,UNIVAR SOLUTIONS COLOMBIA S.A.S.,NIT,901210625,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 11 100 121 OF 910,jorge.buckup@univarsolutions.com,JORGE  CINTRA BUCKUP
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1984-04-12,QUIMICA COSMOS S A,NIT,860518811,Fabricación de pinturas barnices y revestimientos similares tintas para impresión y masillas,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,GRANDE,BOGOTA,BOGOTA D.C.,CRA 27 NO. 78-28,contabilidad@pintuland.com.co,DIANA PATRICIA PABON MORALES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1978-10-18,COLEGIO GIMNASIO VERMONT S A,NIT,860058553,Establecimientos que combinan diferentes niveles de educación,,,,GRANDE,BOGOTA,BOGOTA D.C.,CL 195 NO. 54 - 75,rectoria@colegiogimnasiovermont.edu.co,CAMILO JOSE ROJAS RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1980-05-20,J M MARTINEZ S A,NIT,860062444,Otras actividades de limpieza de edificios e instalaciones industriales,Limpieza general interior de edificios,,,GRANDE,BOGOTA,BOGOTA D.C.,CRA 13A N 96 36,contabilidad@jmmartinez.com.co,ELSA  IREGUI DE MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-02-24,MERIDIAN CONSULTING LTDA,NIT,830116500,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de apoyo para la extracción de petróleo y de gas natural,Construcción de otras obras de ingeniería civil,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 67 NO. 7-94 PI,wfranco@meridian.com.co,CESAR AUGUSTO URREGO AVENDAÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-06-13,DEXCO COLOMBIA S.A.,NIT,800047031,Fabricación de hojas de madera para enchapado fabricación de tableros contrachapados tableros laminados tableros de partículas y otros tableros y paneles,Fabricación de muebles,,,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 16  55  129 CC,notificaciones.judiciales@dex.co,JUAN FERNANDO VASQUEZ DUQUE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-03-02,CARIBE DE TRANSPORTES S.A.S.,NIT,890906878,Transporte de carga por carretera,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43   N 31-  ,diegov@caritrans.com.co doram@caritrans.com.co rocioy@caritrans.com.co,DIEGO ALBERTO VELEZ ORREGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-02-27,PISCICOLA MAGDALENA S A S,NIT,901059745,Acuicultura de agua dulce,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 79 B NO. 7 35,contador.companias@outlook.com,ALBERTO BOTERO URIBE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-01-23,CLUB DEPORTIVO LA EQUIDAD SEGUROS S A,NIT,800108152,Actividades de clubes deportivos,Otras actividades deportivas,Otros tipos de alojamiento n.c.p.,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 193 # 9 - 20,director.administrativo@equidadclubdeportivo.coop,CARLOS MARIO ZULUAGA PEREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-08-06,OPSOL INTEGRATORS COLOMBIA,NIT,901400412,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 26 # 68C - 61 ,juan.camilo@omnipayments.com,JUAN CAMILO BERRIO GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-03-01,COMERCIALIZADORA DE TILAPIAS Y PESCADOS S.A.S.,NIT,900300702,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,,,,MEDIANA,RISARALDA,PEREIRA,CALLE 43 NRO. 8 B 22,cotilpez.sas@gmail.com,TRUJILLO DUSSAN OSCAR FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-02-04,E BIOPACKING SAS,NIT,900697748,Fabricación de papel y cartón ondulado (corrugado) fabricación de envases empaques y de embalajes de papel y cartón,,,,MEDIANA,CUNDINAMARCA,MOSQUERA,CLE 2 18 93 ET 5 MZ ,ventas@ebiopacking.com,ACOSTA DE CAMARGO ELSA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1996-05-21,VIVIR IPS S.A.S.,NIT,830017370,Actividades de la práctica médica sin internación,Actividades de la práctica odontológica,Actividades de apoyo diagnóstico,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 95 49 32,vivirips@hotmail.com,MARIA CLEMENCIA GALVIS OCAMPO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-05-27,CIBERGESTION COLOMBIA S.A.S.,NIT,900360052,Actividades de consultoría de gestión,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 40 A NO 13 - 09 P,jose.torres@cibergestion.com.co,JOSE LUIS TORRES GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2023-01-31,EXTRACTORA SAN SEBASTIANO S.A.S.,NIT,900452709,Actividades inmobiliarias realizadas con bienes propios o arrendados,Extracción de aceites de origen vegetal crudos,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por mayor de maquinaria y equipo agropecuarios,GRANDE,BOGOTA,BOGOTA D.C.,CL 94 A # 11 A 73 P ,servicioalcliente@sansebastiano.co,JUSTO ANIBAL VASQUEZ DURAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-09-03,SONDEOS ESTRUCTURAS Y GEOTECNIA SUCURSAL COLOMBIA,NIT,900380666,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de otras obras de ingeniería civil,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 71 # 11-71,gerencia@seg-colombia.com,CRISTOBAL  RODRIGUEZ NAVERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-08-12,INDUSTRIAL CONSULTING SAS,NIT,900307175,Actividades de apoyo para la extracción de petróleo y de gas natural,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 109 # 18 C - 17,info@industrialconsulting.com,EDUARDO ENRIQUE RIVODO ZAMBRANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-06-05,ARENAS Y ROCAS VILLAMARIA SAS,NIT,900623492,Extracción de piedra arena arcillas comunes yeso y anhidrita,Manipulación de carga,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,MEDIANA,CUNDINAMARCA,TOCANCIPA,CL 13 NO. 5 59,areneravillamaria@gmail.com,GLORIA ESTER BECERRA PALACIOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-09-23,ANDEANTRADE GROUP LATAM SAS,NIT,900466147,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Otras actividades de tecnologías de información y actividades de servicios informáticos,,,MEDIANA,BOGOTA,BOGOTA D.C.,Carrera 7 116 50 EDI,administracion@andeantrade.com.co,MAYRA ALEJANDRA CASTRO TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-01-01,ALMACEN RODAMIENTOS S.A.,NIT,890907841,Comercio al por mayor no especializado,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 51  41  57,contabilidad@arsa.com.co sorlellyavendano@arsa.com.co,CARLOTA  BEYER MORTLER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-02-28,RESTAURATE FOOD SERVICE S.A.S.,NIT,900706931,Catering para eventos,Actividades de otros servicios de comidas,Expendio a la mesa de comidas preparadas,Expendio de comidas preparadas en cafeterías,MEDIANA,CUNDINAMARCA,FUNZA,AUTOP. MEDELLIN KM 7,gerente@restaurate.com.co,CALDERON ATUESTA NEIFFY JANNETH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-01-12,PROYECTOS E INGENIERIA MUNDO ESTRUCTURAL S.A.S. ZOMAC,NIT,901444427,Construcción de otras obras de ingeniería civil,Actividades de arquitectura,,,GRANDE,BOLIVAR,EL CARMEN DE BOLIVAR,CRA 56 NO. 22-59 BAR,mundoestructuralzomac@gmail.com,EFRAIN JOSE GONZALEZ JARAMILLO
