org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-06-05,PERNOD RICARD COLOMBIA S A,NIT,830031849,Comercio al por mayor de bebidas y tabaco,,,,GRANDE,BOGOTA,BOGOTA D.C.,KR 19 100 - 45 PISO ,juan.moreno@pernod-ricard.com,OLIVIER FAGES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-09,DISTRIVIVECOM S.A.S. ZESE,NIT,901144255,Comercio al por mayor de productos alimenticios,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,,,MEDIANA,ARAUCA,SARAVENA,CARRERA 13 NRO 18 - ,vivecomsur@hotmail.com,SUAREZ ROJAS EZEQUIEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-12-22,CONSORCIO CONSULTOR EN CREDITO SAS,NIT,830066018,Actividades jurídicas,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CLL 93 NO. 13-42 OFC,administrativo@ccc-sa.com,BLAS FERNANDO CANEDO NARANJO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-06,FERREANDINA S.A.S ZOMAC,NIT,901112849,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Comercio al por menor de otros artículos domésticos en establecimientos especializados,,,MEDIANA,NARIÑO,IPIALES,CRA 5 NO. 21-80 BRR ,ferreandina2@hotmail.com,CEBALLOS SOLARTE JAIRO ANTONIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-02-18,INVERSIONES SOVICA SOCIEDAD POR ACCIONES SIMPLIFICADA S.A.S,NIT,900267069,Construcción de otras obras de ingeniería civil,Actividades de arquitectura,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,GRANDE,MAGDALENA,SANTA MARTA,KRA 1A Nro.2710 APT ,vical97@hotmail.com,CABELLO LONDOÑO VICTOR EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-04-19,IN VITRO COLOMBIA S A S,NIT,900611022,Actividades veterinarias,Alquiler y arrendamiento de vehículos automotores,Cría de ganado bovino y bufalino,Actividades de apoyo a la ganadería,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 72 A # 49 A ,gerencia@invitro.com.co,RAMON GUILLERMO GOMEZ DOMINGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-01-14,LABORATORIO TECNO-ELECTRICO S.A.S.,NIT,900333455,Mantenimiento y reparación especializado de equipo eléctrico,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 33 A # 8 A - 151,contadorlte@lte-sas.com,ROCIO  AMAYA RETAYAUD
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-12-30,INVERSIONES GALVIS RAMIREZ Y CIA. S.A.S.,NIT,900404775,Otras actividades relacionadas con el mercado de valores,,,,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 34 # 13-42,auxiliartributaria@vanguardia.com,GALVIS RAMIREZ ALEJANDRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-08-27,CONNECT SUPPORT OPERATIONAL SERVICES S.A.S.,NIT,830035895,Evaluación de riesgos y daños y otras actividades de servicios auxiliares,Actividades de centros de llamadas (call center),,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 91 9 16 AP 704,javier.nino@connect-sos.com,GERMAN ANTONIO GARCIA GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-11-13,CONFECCIONES SALOME LTDA,NIT,805028697,Confección de prendas de vestir excepto prendas de piel,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,Comercio al por mayor de prendas de vestir,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,MEDIANA,VALLE DEL CAUCA,CALI,KR 23 D # 13 - 37,contabilidad@fajasalome.com.co,GLORIA  PATRICIA CASTAÑO GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-08-02,EMPRESA MANUFACTURERA DE EMPAQUES PLASTICOS S.A.S.,NIT,830514578,Fabricación de artículos de plástico n.c.p.,,,,MEDIANA,CUNDINAMARCA,FUNZA,CARRETERA TRONCAL DE,financiera@endipack.com,BEDOYA RIVERA MARIA MARCELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-11-17,SIPOTE BURRITO SA,NIT,900055374,Expendio por autoservicio de comidas preparadas,Expendio de bebidas alcohólicas para el consumo dentro del establecimiento,Publicidad,,GRANDE,BOGOTA,BOGOTA D.C.,CLL 98 A No. 60-53,ccastro@takami.co,NICOLAS VASQUEZ DUQUE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-02-23,PRODUCTOS FRESCOS DEL CAMPO SAS,NIT,900638959,Comercio al por mayor de productos alimenticios,Otras actividades de asistencia social sin alojamiento n.c.p.,Elaboración de productos de panadería,,MEDIANA,RISARALDA,DOS QUEBRADAS,MANZANA 5 BODEGA 1 P,frescamposas@gmail.com,CASTILLO RAMIREZ MAURICIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-26,FLIAVESA S.A.S.,NIT,900795696,Comercio al por menor de combustible para automotores,Expendio a la mesa de comidas preparadas,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,MEDIANA,ANTIOQUIA,SABANETA,CL 84 SUR NRO. 29 51,eds.anconsur@terpel.com,VELEZ JAILLIER SEBASTIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1988-06-09,COMERCIALIZADORA INTERNACIONAL ANTILLANA S.A- C.I ANTILLANA S.A,NIT,800034825,Pesca marítima,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,,,GRANDE,BOLIVAR,CARTAGENA,ALBORNOZ VIA MAMONAL,informacion@antillana.com.co,JORGE RAFAEL YANES JURADO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-12-31,LA COSECHA PARRILLADA GOURMET COLOMBIANO SAS,NIT,900808267,Expendio a la mesa de comidas preparadas,,,,MEDIANA,CAUCA,POPAYAN,CL 4 7 82,lacosechaparrillada@hotmail.com,CORRALES LOPEZ JOSE ARTURO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-10-06,C I TRAFIGURA COAL COLOMBIA SAS,NIT,900777972,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 11 NO. 82 01 P 7,contactotrafiguracolombia@trafigura.com,CARLOS HERNANDO FORERO JIMENEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-01-09,GALQUI S.A.S,NIT,900127437,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Evacuación y tratamiento de aguas residuales,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,Construcción de otras obras de ingeniería civil,MEDIANA,CUNDINAMARCA,CHIA,CR 1 No  4 - 02  BG ,administracion@galqui.com,WILLIAM  ARIZA FONTECHA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-09-02,GRUPO CIOSA S A S,NIT,900777243,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Fabricación de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 22 A 68 A - 11,piedad_villalba@ciosa.com,JORGE ARMANDO HUGUENIN BOLAÑOS CACHO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-02-12,GRUPO MARES SAS,NIT,900827351,Construcción de edificios residenciales,,,,MEDIANA,SANTANDER,BUCARAMANGA,CL 36   20   28 OF  ,nformacion@urbamares.com,MARTINEZ ESPARZA ANDRES FELIPE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-07-03,TERMOCARGA SAS,NIT,830088979,Transporte de carga por carretera,,,,MEDIANA,BOGOTA,BOGOTA D.C.,Calle 16 H #112-24 O,termocarga@hotmail.com,ADRIANA  CASTRO TENJO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-02-12,AXON GROUP LTDA,NIT,900268896,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Arrendamiento de propiedad intelectual y productos similares excepto obras protegidas por derechos de autor,,GRANDE,BOGOTA,BOGOTA D.C.,CRA 16 D NO 155A - 0,comercial@axongroup.com.co,YESID ALFONSO ANACONA BOLAÑOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-12-15,PROMOTORA INMOBILIARIA CALYCANTO S.A.S,NIT,900401535,Construcción de edificios residenciales,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 13  36 A 139,notificaciones_fo@acierto.com.co dvallejo@acierto.com.co,GUSTAVO  VILLA MERINO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-09-02,ACTIVA BPO S.A.S,NIT,900766824,Actividades de centros de llamadas (call center),Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,,,MEDIANA,BOGOTA,BOGOTA D.C.,Carrera 46 # 93 - 48,info@activabpo.com,ALESSANDRO D'ANGELO RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-07-29,CENTROS COMERCIALES DEL SUR S.A.S.,NIT,900454187,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 52 # 3 - 29,lecheverri@unico.com.co,DAVID  TOLEDO ESQUENAZI
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1968-12-19,INDUGRAFICAS S A S,NIT,890304375,Actividades de servicios relacionados con la impresión,Actividades de impresión,,,MEDIANA,VALLE DEL CAUCA,CALI,KR 7 A # 22 A - 21,nuestrosclientes@indugraficas.com,JAVIER  ARANGO MURGUEITIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-09-25,INDUSTRIAS DEL HIERRO S.A.S,NIT,890940621,Construcción de otras obras de ingeniería civil,Fabricación de otros productos elaborados de metal n.c.p.,Construcción de edificios no residenciales,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,GRANDE,ANTIOQUIA,GIRARDOTA,AUTOPISTA NORTE KM 1,mgarza@inhierro.com.co,LUIS  GARZA VÁSQUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1989-10-25,QUIMICA INTEGRADA S. A.,NIT,800078640,Fabricación de sustancias y productos químicos básicos,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,,,MEDIANA,HUILA,AIPE,PLANTA  KM 34 VIA NE,quinsa01@hotmail.com,TRUJILLO DELGADO JAIRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-09-21,C.I. FUEL SERVICES S.A.S.,NIT,900108074,Comercio al por menor de combustible para automotores,Transporte de carga por carretera,Transporte de carga marítimo y de cabotaje,Actividades de puertos y servicios complementarios para el transporte acuático,MEDIANA,VALLE DEL CAUCA,CALI,KR 100 # 11 - 60 OF ,contabilidad@fuel-services.com,GIOVANNI ANGELO ESCRUCERIA LLORENTE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-05-03,DIDACTICA Y SISTEMAS S A S,NIT,900433013,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Formación para el trabajo,Otras actividades profesionales científicas y técnicas n.c.p.,,MEDIANA,CUNDINAMARCA,CAJICA,Km 4 Via Cajicá Zipa,info@didacsis.com,JAIRO  FRANCO FLOREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-06-20,M G M INGENIERIA Y PROYECTOS SAS,NIT,830072857,Instalaciones eléctricas,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de proyectos de servicio público,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 19 SUR N° 28 -,contabilidad@mgm-ingenieria.com.co,NESTOR HELADIO GONZALEZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-12-27,AGENCIA DE ADUANAS BMA SAS NIVEL 2,NIT,900191610,Otras actividades complementarias al transporte,,,,MEDIANA,BOGOTA,BOGOTA D.C.,AV CALLE 26 # 69 76 ,william.rojas@bma.com.co,FRANCISCO JAVIER ROMEU CASTELLET
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-10-06,SUAGU S A S,NIT,901015554,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 52 NO. 127 D 01,suagu.sas@gmail.com,JONATHAN  SUAREZ SALGUERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-10-25,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA,NIT,830111124,Transporte aéreo internacional de pasajeros,Transporte aéreo internacional de carga,,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 92 N° 11-51 OF,info.colombia@air-europa.com,JOSE ELIAS DEL HIERRO HOYOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-04-26,CULTIVOS SANTA SOFIA S.A.S,NIT,901277913,Cultivo de flor de corte,Comercio al por mayor de materias primas agropecuarias animales vivos,,,MEDIANA,ANTIOQUIA,LA CEJA,CR 20 26 45,c.i.cultivoslaceja@hotmail.com,HENAO CORREA LUIS COSME
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-01-03,EPICOR SOFTWARE COLOMBIA S A S,NIT,900405147,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Edición de programas de informática (software),,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 16 # 97-46 P,legal@bdo.com.co,JENNIFER MESINA VANTA-MEDIRAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-06-14,BRAY CONTROLS ANDINA LTDA,NIT,900442709,Comercio al por mayor a cambio de una retribución o por contrata,,,,MEDIANA,CUNDINAMARCA,COTA,AUTP MEDELLIN KM 2.5,hector.diaz@bray.com,CARLOS HERNANDO PORRAS LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-10-30,RITO Y CIA S. EN C. A.,NIT,810003788,Otras actividades relacionadas con el mercado de valores,,,,MEDIANA,CALDAS,MANIZALES,CRA 23 NRO. 64B-33,agropecuariarestrepo@une.net.co,RESTREPO DE THOMAS BERTA MERCEDES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-08-03,LINKTIC SAS,NIT,900037743,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Publicidad,Organización de convenciones y eventos comerciales,GRANDE,BOGOTA,BOGOTA D.C.,CRA 12 A NO 83 75 OF,alejandro.posada@linktic.com,ALEJANDRO POSADA ZULUAGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-05-06,WISTERIA SAS,NIT,900616452,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MEDIANA,BOGOTA,BOGOTA D.C.,TV 5 NO. 86 A 20 AP ,maryalicecc@gmail.com,MARIA ALICIA CENZANO DE CONSTAIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-01-31,MODA INFANTIL MAYORAL SAS,NIT,900588976,Comercio al por mayor de prendas de vestir,Confección de prendas de vestir excepto prendas de piel,Comercio al por menor de productos textiles en establecimientos especializados,,MEDIANA,BOGOTA,BOGOTA D.C.,Avenida Calle 26 68 ,a.estupinan@mayoral.com,FRANCISCO  DOMINGUEZ DE LA MAZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-03-05,LACSO S.A.S.,NIT,900270642,Cultivo de plátano y banano,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,Actividades inmobiliarias realizadas con bienes propios o arrendados,Almacenamiento y depósito,MEDIANA,MAGDALENA,SANTA MARTA,KM 5 VIA GAIRA,lacsosas.admon@gmail.com,LACOUTURE SOLANO FRANCISCO EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1966-03-01,BUSES ARMENIA S.A.,NIT,890000059,Transporte de pasajeros,Transporte de carga por carretera,Actividades de mensajería,,MEDIANA,QUINDIO,ARMENIA,CR 18 55 37,basa@busesarmenia.com.co,ARISTIZABAL RUIZ OMAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1989-04-27,SEGURIDAD MONSERRATE LIMITADA,NIT,800062361,Actividades de seguridad privada,Actividades de servicios de sistemas de seguridad,Otras actividades de telecomunicaciones,,GRANDE,BOGOTA,BOGOTA D.C.,CRA 49 C #  91- 47,alejandraforero@seguridadmonserrate.com.co,JUAN MIGUEL CLAVIJO PERILLA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-03-15,SANITARIO Y SABINCO S.A.S.,NIT,860001056,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 25 NO. 13-43,j_contabilidad@almacensanitario.com,ALBA SOFIA RODRIGUEZ ORTIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-06-10,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,NIT,900293868,Recolección de desechos no peligrosos,,,,GRANDE,SANTANDER,GIRON,CALLE 60 # 16 C - 03,aseo-bucaramanga.co@veolia.com,ORTIZ GONZALEZ ISMARIS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-04-10,SOLAIR S.A.S,NIT,805019730,Transporte aéreo nacional de pasajeros,Transporte aéreo nacional de carga,Actividades de aeropuertos servicios de navegación aérea y demás actividades conexas al transporte aéreo,Transporte aéreo internacional de pasajeros,MEDIANA,VALLE DEL CAUCA,CALI,CL 36 # 8 A - 96,contabilidad@solairjet.com,RICARDO  KABALAN RACHED
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-07-21,IV3 ARQUITECTURA S.A.S,NIT,830073989,Construcción de edificios residenciales,Construcción de otras obras de ingeniería civil,Preparación del terreno,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 8 NO. 38-33 OFC ,contabilidad@iv3arquitectura.com,FABIO JAVIER VILLEGAS NUNCIRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-08-31,COMESTIBLES MAPY S.A.S.,NIT,810002942,Elaboración de otros productos alimenticios n.c.p.,,,,MEDIANA,CALDAS,MANIZALES,PARQUE INDUSTRIAL JU,comestiblesmapy@gmail.com,ROBLEDO ARANGO BEATRIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-08-25,JOHN URIBE E HIJOS S.A.,NIT,811018676,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 52  19  80 L,impuestos@gco.com.co johnuribe@gco.com.co,LUIS IGNACIO PÉREZ ABAD
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1991-06-14,PROCESADORA DE ACEITES GUACAVIA SAS,NIT,800132511,Elaboración de aceites y grasas de origen vegetal y animal,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 8 NO. 69-43,jrodriguez@lacabana.com.co,CAMILO VICENTE COLMENARES BRICEÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1962-08-01,DYNA Y CIA S A,NIT,890901298,Fabricación de artículos de cuchillería herramientas de mano y artículos de ferretería,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,,GRANDE,ANTIOQUIA,BELLO,CARRERA 45  32 D 135,eduin.montoya@dyna.com.co finanzas@dyna.com.co,ENRIQUE  URIBE BOTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-17,ROER TECHNOLOGY GROUP SAS,NIT,901146010,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de servicios de información n.c.p.,Actividades de apoyo a la educación,MEDIANA,BOGOTA,BOGOTA D.C.,CL 93 B 19 35 OF 201,ozambrano@urglobal.com,STÉPHANE FRANCOIS GILLES MENARD 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1993-08-13,SERVICIO ESPECIALIZADO DE TRANSPORTE DE CARGA SETRANS CARGA SAS,NIT,800203580,Transporte de carga por carretera,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 64 NO 67 B -,diradministrativo@setranscargasas.co,EDGAR  SANCHEZ GONZALEZ
