org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-10-24,INTEMPO S.A.S,NIT,901334379,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Edición de programas de informática (software),Edición de periódicos revistas y otras publicaciones periódicas,MEDIANA,BOGOTA,BOGOTA D.C.,CL 26 NO. 59 41 65,patricia.ramirez@moviliza.com.co,DIANA PATRICIA RAMIREZ LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-06-01,MONTECITO S.A.S,NIT,901489698,Expendio a la mesa de comidas preparadas,Actividades de espectáculos musicales en vivo,Expendio de bebidas alcohólicas para el consumo dentro del establecimiento,Construcción de otras obras de ingeniería civil,MEDIANA,CUNDINAMARCA,SOPO,KM 1 VIA LAS MARGARI,montecitosas@gmail.com,DIANA CAROLINA AREVALO GALEANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-06-28,CONART SAS,NIT,901192959,Construcción de otras obras de ingeniería civil,Construcción de edificios residenciales,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Transporte mixto,MEDIANA,RISARALDA,PEREIRA,CALLE 63 NRO. 14 119,gerenciaconart@gmail.com,LONDOÑO GARCES ANGELA MARIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-10-12,ENERGIA ELECTRICA DE LA COSTA ATLANTICA S.A. E.S.P.,NIT,900921416,Transmisión de energía eléctrica,Distribución de energía eléctrica,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 100 # 13-21 PI,notificaciones@proelectrica.com,DANIEL ALBERTO CORREA LONDOÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-02-07,DETECCION SEGURIDAD PRIVADA LIMITADA,NIT,901153192,Actividades de seguridad privada,Actividades de servicios de sistemas de seguridad,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 49 A NO. 86 A 05,deteccionltda@gmail.com,MAURICIO BORNER SAAVEDRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-30,AGROPECUARIA CAMPO RICO S.A.S.,NIT,901185111,Actividades de apoyo a la agricultura,Cría de ganado bovino y bufalino,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 35 # 16 - 24 O,agropecuariacamporico@gmail.com,ULLOQUE RODRIGUEZ EDINSON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-07-12,TROPIGOLD SAS,NIT,901201401,Comercio al por mayor de productos alimenticios,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,Cultivo de frutas tropicales y subtropicales,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 23G 109 36,sales@tropi-gold.com,GONZALO  GARCIA MEJIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-10-27,VAXTRIALS COLOMBIA SAS,NIT,901424883,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 213 NO. 114 10 MZ,andrey.molina@gmail.com,MARIA ANDREA JIMENO PARRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-10-22,INDUSTRIAS EXPLORER INGENIERIA SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,900409882,Mantenimiento y reparación especializado de equipo eléctrico,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Instalaciones eléctricas,Transporte de carga por carretera,MEDIANA,BOGOTA,BOGOTA D.C.,Av Kr 7 # 114 - 60 Z,tesoreria@industriasexplorer.com,CESAR ALEJANDRO RINCON BECERRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-10-09,GIZA CONSTRUCCIONES S.A.S,NIT,901419502,Construcción de carreteras y vías de ferrocarril,Construcción de proyectos de servicio público,Construcción de otras obras de ingeniería civil,Terminación y acabado de edificios y obras de ingeniería civil,MEDIANA,CESAR,VALLEDUPAR,CR 20 31 56 BRR SAN ,gizaconsas2020@gmail.com,DIAZ MIRA JORGE MARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-11-01,MUELLES NAUTICOS SANTA CRUZ S.A.S.,NIT,901337089,Actividades de parques de atracciones y parques temáticos,Actividades de puertos y servicios complementarios para el transporte acuático,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general) bebidas (alcohólicas y no alcohólicas) y tabaco,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,MEDIANA,BOLIVAR,CARTAGENA,CALLE 25  24 A 10 CL,servicioalcliente@muellessantacruz.com,LUIS FERNANDO PEREZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-06-06,ARARY S.A.S.,NIT,900294901,Comercio al por mayor de productos alimenticios,Comercio al por mayor de otros productos n.c.p.,,,MEDIANA,ANTIOQUIA,COPACABANA,KM 5 MAS 100 MTS AUT,contador@arary.com.co,YHON JAIRO ARISTIZABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-12-22,PÁRAMO LAB SAS,NIT,901440975,Actividades de espectáculos musicales en vivo,Actividades inmobiliarias realizadas con bienes propios o arrendados,Comercio al por menor de alimentos bebidas y tabaco en puestos de venta móviles,,MEDIANA,BOGOTA,BOGOTA D.C.,Calle 86 A BIS 15 31,giovanni@paramolab.com,GIOVANNY  NOVELLA GARRIDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-04-04,TRATAMIENTOS Y RELLENOS AMBIENTALES DE COLOMBIA TRACOL S.A.S. ESP,NIT,900962813,Tratamiento y disposición de desechos peligrosos,Recolección de desechos peligrosos,Preparación del terreno,Transporte de carga por carretera,MEDIANA,CUNDINAMARCA,MOSQUERA,CL  3  17  03  LOCAL,j.rodriguez@tracolsas.com,SEPULVEDA ESTUPIÑAN MARTHA CECILIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-06-01,TDT SAS,NIT,901226367,Expendio a la mesa de comidas preparadas,Otros tipos de expendio de comidas preparadas n.c.p.,,,MEDIANA,VALLE DEL CAUCA,CALI,KR 56 # 2 - 98,mauro515@hotmail.com,MAURICIO  GONZALEZ BERNAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-02,CONCESION TRANSVERSAL DEL SISGA S.A.S,NIT,901161505,Construcción de carreteras y vías de ferrocarril,Construcción de otras obras de ingeniería civil,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,,GRANDE,BOGOTA,BOGOTA D.C.,CL 93 B NO. 19 21,facturacion@concesiondelsisga.com.co,ANIBAL ENRIQUE OJEDA CARRIAZO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-22,ZOMARJY SAS,NIT,901170060,Otras actividades de limpieza de edificios e instalaciones industriales,Comercio al por menor de libros periódicos materiales y artículos de papelería y escritorio en establecimientos especializados,Comercio al por mayor de computadores equipo periférico y programas de informática,Construcción de otras obras de ingeniería civil,GRANDE,ARAUCA,ARAUCA,CL 14 NRO. 22-04,zomacjy@gmail.com,ZOCADAGUI MARTINEZ JULIO ALBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-12-09,CONSTRUCTORA DEL NORTE MLB S.A.S ZOMAC,NIT,901547259,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de contabilidad teneduría de libros auditoría financiera y asesoría tributaria,Otras instalaciones especializadas,,MEDIANA,BOLIVAR,MARIA LA BAJA,CALLE 15  7  -12 MAT,construnortemlb@gmail.com,HERNAN GABRIEL FORTICH MENDOZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-05-16,REPRESENTACIONES MCD S.A.S.,NIT,901284489,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Transporte de carga por carretera,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por mayor a cambio de una retribución o por contrata,MEDIANA,GUAJIRA,MAICAO,DG 16 NRO. 31 - 274,representacionesmcdsas@hotmail.com,BENITEZ GOMEZ ODAIR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-16,SOLUCIONES EDUCATIVAS PARA LA PRIMERA INFANCIA S.A.S.,NIT,901180824,Artes plásticas y visuales,Actividades de apoyo a la educación,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 70  25  175,comercial@kanguritos.co,CAROLINA  ISAZA ISAZA
,,2018-05-16,SOLUCIONES EDUCATIVAS PARA LA PRIMERA INFANCIA S.A.S.,NIT,901180824,Artes plásticas y visuales,Actividades de apoyo a la educación,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 70  25  175,zulayvelasquez@gutierrezmarquez.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-04-16,CALZADA CONSTRUCCIONES SA DE C V,NIT,900968587,Construcción de carreteras y vías de ferrocarril,Construcción de proyectos de servicio público,Construcción de otras obras de ingeniería civil,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 7 SUR 42  70 O,maria.maldonado@grupohycsa.mx,MARIA MARGARITA MALDONADO MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-04-04,TRANSPORTE EXTRADIMENSIONADO S.A.S,NIT,901169144,Transporte de carga por carretera,,,,MEDIANA,ANTIOQUIA,MEDELLIN,TRANSVERSAL 51 A 67 ,impuestos@pqp.com.co,JUAN CAMILO DUQUE PEDROZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-12-12,RODBAL SAS,NIT,901237567,Expendio a la mesa de comidas preparadas,Otros tipos de expendio de comidas preparadas n.c.p.,,,MEDIANA,CUNDINAMARCA,CHIA,CR 9 NO. 21 16,solyluna8020@hotmail.com,PABLO  RODRIGUEZ SANCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-01-21,AGROPECUARIA GRAN TRUANDO S.A.S.,NIT,901246569,Cultivo de plátano y banano,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,MEDIANA,ANTIOQUIA,APARTADO,CL 100A  96-83,contabilidadgcentral@gmail.com,SILVA RUIZ GAUDY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-10-01,CES RED LOGISTICA S.A.S,NIT,901265547,Transporte de carga por carretera,Actividades de mensajería,Almacenamiento y depósito,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 77 # 16 A - 15,info@cesred.com,FELIX JOSE GOMEZ PAIPA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-11-22,TORRES & CLAVIJO S.A.S,NIT,901232860,Construcción de edificios residenciales,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 151 # 18A-34 O,mguillermotorres@yahoo.com,MANUEL GUILLERMO TORRES HURTADO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-04-17,CITY LAND ANALYTICS SAS,NIT,901380717,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Otras actividades profesionales científicas y técnicas n.c.p.,Actividades de consultoría de gestión,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),MEDIANA,BOGOTA,BOGOTA D.C.,AV AMERICAS 31 20,contabilidad@cityland.com.co,CARLOS GERMAN SALGADO CUERVO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-04-20,CARBONES LA CRISTALINA SAS,NIT,901174287,Extracción de hulla (carbón de piedra),Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,Transporte de carga por carretera,,MEDIANA,NORTE DE SANTANDER,CUCUTA,AV 1 14-63 OF 101 ED,carboneslacristalinasas@gmail.com,RUBIO RINCON JOSE REYES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-08,KINGDOM GATES & COMPANY S.A.S.,NIT,901162639,Actividades de centros de llamadas (call center),Otras actividades de servicios de información n.c.p.,,,MEDIANA,ANTIOQUIA,SABANETA,CL 76D SUR NO 43A 15,keyla.landete@kingdomngates.com,LUBO PACHECO CARLOS IVAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-01-31,GREEN BUS S.A.S.,NIT,901361556,Transporte de pasajeros,,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 17 NO. 70 31 SUR,asistente.gerencia@sumasas.com.co,MILENA DE LA PAZ CORREA MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-09-21,DORADO MAYORISTA DE TURISMO S.A.S,NIT,901413713,Actividades de las agencias de viaje,Actividades de operadores turísticos,,,MEDIANA,BOLIVAR,CARTAGENA,CARRERA 2  4  41 AV ,administracion@viajesdorado.com,WILLIAM  MONROY MONROY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-22,FARMACOL CHINOIN S.A.S,NIT,901147329,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Elaboración de otros productos alimenticios n.c.p.,Comercio al por mayor de productos alimenticios,MEDIANA,BOGOTA,BOGOTA D.C.,CL 64 NO. 93 11,jcuervo@chinoin.com,ERIC RAGNAR WOLKO HAGSATER GARTENBERG
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-11,BAIN & COMPANY COLOMBIA SAS,NIT,901144536,Actividades de consultoría de gestión,,,,GRANDE,BOGOTA,BOGOTA D.C.,CR11 # 79 -52  ED  8,diego.agudo@bain.com,CATALINA FAJARDO LUNA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-02-28,TRANSPORTES ESPECIALES DE BETULIA Y PUERTO WILCHES S.A.S.,NIT,900651630,Transporte de pasajeros,Transporte mixto,Transporte de carga por carretera,Construcción de otras obras de ingeniería civil,MEDIANA,SANTANDER,PUERTO WILCHES,CARRERA 6  5  14,gerencia@transbetwil.com,CASSIANI SANTAMARIA ARMANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-03,COMERCIALIZADORA  Y METALES DEL PAEZ SAS ZOMAC,NIT,901374025,Recuperación de materiales,Comercio al por mayor de desperdicios desechos y chatarra,Silvicultura y otras actividades forestales,,MEDIANA,CAUCA,SANTANDER DE QUILICHAO,CR 13 NRO. 12-66,comermetalesdelpaezsaszomac@gmail.com,GONZALEZ RENDON CARLOS EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-02,AGROVETA SAS,NIT,901320174,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por menor de otros artículos domésticos en establecimientos especializados,,,MEDIANA,NARIÑO,PASTO,CR 12 14 40 BRR LAS ,agroveta200611@gmail.com,VILLOTA CARDENAS DIEGO MAURICIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-03-12,QUANTICA COMMUNICATIONS S.A.S,NIT,901264225,Actividades de centros de llamadas (call center),,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 7 NO. 156 68 TO 3,m.arciniegas19@outlook.com,SAMIR ANTONIO HELO PEREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-02-14,ESTACION DE SERVICIO LA CUATRO S.A.S.,NIT,901255386,Comercio al por menor de combustible para automotores,,,,MEDIANA,NORTE DE SANTANDER,TIBU,VDA LA CUATRO PARAJE,estaciondeserviciola4acosta@hotmail.com,BETANCURT OROZCO BERNARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-02-03,ONLY TRUCKS S.A.S.,NIT,901453224,Transporte mixto,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,MEDIANA,NORTE DE SANTANDER,CUCUTA,AV 7   0   117 BRR P,abb8109@gmail.com,BETANCOURT BARBOSA ARMANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-10-02,MARVINA S.A.S,NIT,901327716,Actividades de administración de fondos,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,,MEDIANA,SANTANDER,PIEDECUESTA,CARRERA 15 # 3 A N 5,marvinagroup@gmail.com,VILLAMIZAR MORA EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-05-21,GRUPO CRE ARIAS S EN C,NIT,901037125,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,,,MEDIANA,CUNDINAMARCA,MOSQUERA,TRONCAL DE OCCIDENTE,creltda2001@yahoo.es,ARIAS MORALES JOSE AGUSTIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-07-15,CORE IP S.A.S.,NIT,900945968,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Instalaciones eléctricas,,,MEDIANA,ANTIOQUIA,SABANETA,CL 60B SUR NO 44 100,coreip.sas@gmail.com,VELEZ OCAMPO JULIANA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-02,SUPERMERCADO MERKOPOLIS 1 S.A.S.,NIT,901372336,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 33  48  46,merkopolis@hotmail.com,DARIO GONZALO RESTREPO BETANCUR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-03-28,COMERCIALIZADORA MERKA DESCUENTOS S.A.S.,NIT,901269058,Procesamiento y conservación de carne y productos cárnicos,Comercio al por mayor de productos alimenticios,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,GRANDE,NORTE DE SANTANDER,CUCUTA,CL 18 22 49 BRR GAIT,contadormkd@gmail.com,BELTRAN ALBARRACIN JAVIER ALFONSO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-29,GRUPO INTERDISEÑOS S A S,NIT,901184484,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 19 NO. 85 33,contabilidad@interdisenos.com.co,LUZ AMPARO VALENCIA FANDIÑO
