org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Est. Ag. Suc,SUCURSAL,2022-07-22,SENIOR'S CLUB RUITOQUE,SIN IDENTIFICACION,0,Alojamiento en apartahoteles,Expendio a la mesa de comidas preparadas,,,PEQUEÑA,SANTANDER,PIEDECUESTA,KILOMETRO 7 VIA PIED,fvargas@andali.co,
Est. Ag. Suc,SUCURSAL,2022-04-09,EMPRESA DE VIGILANCIA Y SEGURIDAD PRIVADA MAYAS LTDA SANTANDER,SIN IDENTIFICACION,0,Actividades de seguridad privada,,,,PEQUEÑA,SANTANDER,LEBRIJA,CARRERA 14 # 12 - 54,contabilidad@mayasltda.com,
Est. Ag. Suc,AGENCIA,2022-05-25,YOYO SAN GIL EL PUENTE,SIN IDENTIFICACION,0,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,,,MEDIANA,SANTANDER,SAN GIL,CALLE 10 # 12 - 84 L,contabilidad@stop.com.co,CASTAÑO TRIVIÑO ALEIDA MARIA
Est. Ag. Suc,AGENCIA,2022-11-03,SERENITY COMPANY,SIN IDENTIFICACION,0,Actividades de la práctica médica sin internación,Actividades de apoyo terapéutico,,,MICRO,SANTANDER,BUCARAMANGA,CALLE 54 # 33 - 45,gerencia@serenityips.com.co,MARIN VELEZ ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-02,KINNTO S.A.S.,NIT,901571607,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Formación para el trabajo,,,MICRO,ANTIOQUIA,ENVIGADO,CR 27A NO 23 SUR 210,d@kinnto.ai,GUALTERO AGUIRRE DANIEL ENRIQUE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-21,JHONNY GUTIERREZ GROUP SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,NIT,901614987,Creación musical,Actividades de espectáculos musicales en vivo,,,MICRO,BOGOTA,BOGOTA D.C.,KILOMETRO 27 Autonor,manager@jhonnygutierrez.com,JACQUELINE BELISCAR GUTIERREZ MAYOR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-11,FIMAC CORPORACION DE APOYO Y CRECIMIENTO ECONOMICO SAS,NIT,901574668,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,,,,MICRO,CUNDINAMARCA,FUSAGASUGA,Carrera 6 9 02 OFICI,servicioalcliente@fimac.com.co,MARIO AUGUSTO ALVAREZ CALDERON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-21,SOLUCIONES EN INGENIERIA Y SERVICIOS SAS,NIT,900630924,Instalaciones de fontanería calefacción y aire acondicionado,Mantenimiento y reparación especializado de maquinaria y equipo,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,PEQUEÑA,BOGOTA,BOGOTA D.C.,Calle 75 13 51 EDIFI,sergioramirez@siys.net,CHRISTIAN HERNANDO BARBOSA PAYAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-25,ARISTOKRATA S.A.S,NIT,901558590,Fabricación de partes y piezas de madera de carpintería y ebanistería para la construcción,,,,MICRO,CALDAS,MANIZALES,CL 12  7 B 69,info@aristokrata.co,ARISTIZABAL AGUDELO JUAN DIEGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-10,CONSTRUCTORA ESCALARESS ZESE SAS,NIT,901594351,Construcción de edificios residenciales,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,,MICRO,QUINDIO,ARMENIA,CARRERA 13 18 12,oscartorres@eagle.com.co,TORRES GARZON OSCAR EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-26,VITAL NATURALS SAS,NIT,901637232,Comercio al por mayor de productos alimenticios,,,,MICRO,CUNDINAMARCA,COTA,AUT CIEM OIKOS OCCID,vito@vital-ing.com.co,VITO JEFFREY HARRISON ALFONSO MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-06,GRUPO GM INVERSIONES SAS,NIT,901661211,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MICRO,BOGOTA,BOGOTA D.C.,CR 16 NO. 93 A 36 OF,agiraldo@transcargarg.com,ANGELA MARIA GIRALDO MEJIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-28,SOLEIL SHOP SAS,NIT,901638561,Comercio al por mayor de prendas de vestir,Comercio al por menor realizado a través de internet,Confección de prendas de vestir excepto prendas de piel,,MICRO,BOGOTA,BOGOTA D.C.,CL 125 NO. 17 A 35,info@soleilshop.com.co,JAIME JOSE PINEDO ARCHIBOLD
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-20,SALES AND OPERATIONS TEAM S.A.S.,NIT,900429597,Actividades de administración empresarial,,,,MICRO,ANTIOQUIA,ENVIGADO,CR 1 C 23 SUR 195 CO,mauricio.ospina@salesandoperationsteam.com,OSPINA ECHAVARRIA MAURICIO DEL NIÑO JESUS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-08,BOLSICO S.A.S,NIT,901611529,Fabricación de artículos de viaje bolsos de mano y artículos similares elaborados en cuero y fabricación de artículos de talabartería y guarnicionería,Fabricación de otros artículos textiles n.c.p.,,,MICRO,BOGOTA,BOGOTA D.C.,CL 5 A NO. 62 44 AP ,info@bolsico.com,LEYNY QUEVEDO MAYORGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-18,AC VALDEZ VILLALOBOS S.A.S,NIT,901650735,Actividades de consultoría de gestión,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 25 A  # 1 - ,renzo@acvaldezvillalobos.com,DIEGO NICOLAS PEÑALOZA BOJACA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-14,TIMBER INVESTMENTS S.A.S.,NIT,901644745,Silvicultura y otras actividades forestales,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 43 B # 1 A S,mclara@jdglawadvisors.com,MARIA CLARA MONTOYA QUICENO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-24,MILENIALS LA AGENCIA S.A.S.,NIT,901626038,Otras actividades profesionales científicas y técnicas n.c.p.,Publicidad,,,MICRO,BOGOTA,BOGOTA D.C.,CR 50 NO. 3 22,direccion@busymind.co,DANNA YISED SANCHEZ LEON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-02,GLU COLOMBIA SAS,NIT,901660194,Publicidad,,,,MICRO,BOGOTA,BOGOTA D.C., CL 135 B NO. 12 C 2,jair.roa@glucompany.com,JAIR ENRIQUE ROA DUARTE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-08,DATAKODEX S.A.S.,NIT,901584093,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Procesamiento de datos alojamiento (hosting) y actividades relacionadas,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 16  NO. 41  21,notificaciones@amiprotektor.com,FARLEY ORESTES ZULUAGA CARDONA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-27,MON MARKTNG S.A.S.,NIT,901668474,Publicidad,Actividades especializadas de diseño,,,MICRO,VALLE DEL CAUCA,CALI,CR 57 3 87,gerencia@monmarktng.com,RUBEN DARIO MONTOYA BETANCOURT
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-08,DOCDOC HOSPITAL VIRTUAL IPS SAS,NIT,901612434,Actividades de la práctica médica sin internación,Actividades de apoyo diagnóstico,Actividades de apoyo terapéutico,Otras actividades de atención de la salud humana,MICRO,BOGOTA,BOGOTA D.C.,CRA. 15 NO. 88 - 64 ,laura@doc-doc.com,LAURA LORENA GUTIERREZ REYES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-25,INVERSIONES A&F GROUP S.A.S.,NIT,901616031,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 35 A  # 15 B,gerencia@dni.com.co,ANDRES FELIPE VELEZ JOHNSON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-28,SOL DO BRASIL S.A.S,NIT,901579485,Otras actividades de servicios personales n.c.p.,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 80  NO. 44 B,hola@soldobrasilspa.com,YURY ALEXANDRA BEDOYA PEREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-02,365 OPERADOR LOGISTICO SAS,NIT,901590348,Transporte de carga por carretera,Otras actividades complementarias al transporte,,,MICRO,BOGOTA,BOGOTA D.C.,Calle 72 86 60 OFICI,gerencia@365opl.com,ANDRES GIOVANNY SALAMANCA NIETO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-08,TAFUR HERNANDEZ ABOGADOS Y ASOCIADOS SAS,NIT,901563678,Actividades jurídicas,Servicios de seguros sociales en riesgos laborales,,,MICRO,VALLE DEL CAUCA,CALI,AV 6 A BIS # 35 NORT,info@thabogados.co,BRIANA BOLENA HERNANDEZ SANCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-12,SAAS PORTAL ANDINO SAS,NIT,901662219,Fabricación de pinturas barnices y revestimientos similares tintas para impresión y masillas,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MICRO,BOGOTA,BOGOTA D.C.,CL 93 NO. 14 71,matheus@santosempresas.com,MATHEUS DE OLIVEIRA DOS SANTOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-11,INVERSIONES SABIA S.A.S.,NIT,901613209,Construcción de edificios residenciales,Actividades de administración empresarial,,,MICRO,BOGOTA,BOGOTA D.C.,CR 55 NO. 149 - 60 O,patricialomanto@sabiaarquitectura.com,MAURICIO GOMEZ CLAVIJO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-27,ALMADA INVERSIONES S.A.S.,NIT,901650218,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,,MICRO,VALLE DEL CAUCA,CALI,CL 10 4 40 OF 705,hernandocuervo@ciacmc.com,HERNANDO ARTURO CUERVO BECERRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-09,NIVEL LEGAL S.A.S,NIT,901564159,Actividades jurídicas,,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 17  NO. 43 F 2,soluciones@nivellegal.com,VANESSA  VILLA PALACIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-11,PROGI COLOMBIA S.A.S.,NIT,901612148,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 43 # 9 SUR  ,sarah@progi.com,DIANE  CHAINE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-05,INGENIERÍA DE PROYECTOS ELÉCTRICOS S.A.S.,NIT,800027281,Instalaciones eléctricas,,,,MEDIANA,ANTIOQUIA,ENVIGADO,CL 25 SUR NO 46 123 ,gerencia@ipe-sa.com,HOYOS RESTREPO JESUS ALBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-21,LD LIGHTING DESIGN SAS,NIT,901655958,Comercio al por mayor de aparatos y equipo de uso doméstico,Mantenimiento y reparación especializado de equipo eléctrico,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de arquitectura,MICRO,BOGOTA,BOGOTA D.C.,CR 53 NO. 103 B 42,contabilidad@eledecol.com,OLGA LUCIA TORO GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-25,SWVL TECHNOLOGIES COLOMBIA SAS,NIT,901598083,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,,,MICRO,BOGOTA,BOGOTA D.C.,CL 27 NO. 5 A 12,alfredo.hernandez@swvl.com,MARK BITTON FRENC
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-01,CAISAN INGENIERIA SAS,NIT,901611830,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Terminación y acabado de edificios y obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,MICRO,BOGOTA,BOGOTA D.C.,CR 85 NO. 88 05,administracion@caisaningenieria.com,IVAN SANTIAGO CORREDOR CARDOZO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-02,ARKSOST ARQUITECTURA SOSTENIBLE S.A.S,NIT,901629731,Actividades de arquitectura,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de edificios residenciales,Construcción de edificios no residenciales,MICRO,CUNDINAMARCA,LA MESA,CL 8 16 00,comercial@arksost.com.co,AVILA MENDEZ JUAN SEBASTIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-02,47 BAUMAN S.A.S.,NIT,901650407,Construcción de edificios residenciales,Terminación y acabado de edificios y obras de ingeniería civil,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 50 # 14 - 25,administracion@47bauman.co,CAMILO  URREGO SANCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-01,ENTRE PARQUES 88 S.A.S,NIT,901581161,Construcción de edificios residenciales,Actividades de arquitectura,,,MICRO,BOGOTA,BOGOTA D.C.,CL 84 A NO. 12 18 OF,rcancino@rafaellopezuribe.com,MAURICIO LOPEZ ECHEVERRY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-21,QUINTAR S.A.S,NIT,901640251,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,Comercio al por menor de otros productos nuevos en establecimientos especializados,,MICRO,BOGOTA,BOGOTA D.C.,carrera 11 #86-32,juliana@palmacanaria.co,JULIANA  QUINTERO ARBELAEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-22,INTERLATINA MEDELLIN STUDENT EXCHANGE SAS,NIT,901667176,Actividades de apoyo a la educación,Otros tipos de educación n.c.p.,Actividades de consultoría de gestión,,MICRO,ANTIOQUIA,MEDELLIN,AVENIDA NUTIBARA 4 -,gerencia.medellin@interlatinacolombia.co,MANUELA  CARDONA VANEGAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-26,ITI DATA COLOMBIA S.A.S.,NIT,901620675,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 42 # 3 SUR 8,bvaske@itidata.com,BRIAN MATTHEW VASKE
Persona Natural,PERSONA NATURAL,2022-03-03,JOHNSTON  ROBERT WAYNE,PASAPORTE,593101814,Otros tipos de alojamiento para visitantes,,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 41 A NO. 70  4,rob@livinglargedc.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-25,IMPULSA SEXTA ENTRADA SAS,NIT,901626641,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de arquitectura,,,MICRO,BOGOTA,BOGOTA D.C.,CL 98 NO. 8 37,departamentojuridico@impulsacolombia.com.co,LORENZO HUMANES LLEDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-20,INVERTYKHE SAS,NIT,901665069,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MICRO,BOGOTA,BOGOTA D.C.,CRR 7 NO 127-48 OF 7,alejandro.restrepo@rchconstructores.com,ALEJANDRO RESTREPO GUZMAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-07,AMBIENTECHNO S.A.S.,NIT,901573562,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otros tipos de educación n.c.p.,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MICRO,CUNDINAMARCA,MOSQUERA,CL 22 B 14 B 32 MZ G,contacto@ambientechno.com,VACCA SANCHEZ ALEJANDRO STEVEN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-30,ZERO ALFA INVERSIONES SAS,NIT,901659382,Actividades inmobiliarias realizadas con bienes propios o arrendados,Alojamiento en apartahoteles,Otros tipos de alojamiento para visitantes,Otros tipos de alojamiento n.c.p.,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 93 A # 76 D ,info@zeroalfainversiones.com,RAUL  REPULLES MUÑOZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-29,TRANSPORTES REFRIGERADOS DE MEDELLIN SAS,NIT,901642228,Transporte de carga por carretera,,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 34 B # 65 D 02,gerenciaoperaciones@transtrm.com,LUIS ANGEL GARZON MORENO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-26,JONATHAN BLANCO ESPAÑA Y ABOGADOS SAS,NIT,901598786,Actividades jurídicas,Actividades de asociaciones profesionales,Actividades de detectives e investigadores privados,Actividades de consultoría de gestión,MICRO,BOGOTA,BOGOTA D.C.,CL 83 BIS NO. 24 10 ,jonathanblanco@jbeabogados.com.co,JONATHAN BLANCO ESPAÑA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-01,DG SOLUCIONES S.A.S.,NIT,901662966,Actividades de consultoría de gestión,Actividades de arquitectura,Comercialización de energía eléctrica,,MICRO,VALLE DEL CAUCA,CALI,AV 6 OESTE 5 OESTE 1,d.garcia78@me.com,DIANA ISABEL GARCIA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-29,AAH COMERCIALIZADORA SAS,NIT,901630510,Comercio al por mayor de productos alimenticios,,,,MICRO,BOGOTA,BOGOTA D.C.,Calle 104 B 45 A 12,hugo@connectiongrouplatam.com,HUGO PELAY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-01,GRUPO IRUITEX S.A.S.,NIT,901561031,Confección de prendas de vestir excepto prendas de piel,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 30  NO. 81  11,administrativo@iruitex.com,JONATHAN ALEXANDER ROA PEREA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-31,NEW STRATUS LATIN AMERICA SUCURSAL COLOMBIA,NIT,901560764,Extracción de petróleo crudo,Extracción de gas natural,,,MICRO,BOGOTA,BOGOTA D.C.,CR 7 NO. 71 52 TO B ,jperdomo@newstratus.energy,JAVIER PERDOMO SANCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-28,GESTION DE CONSTRUCCION VIRTUAL SAS,NIT,901642521,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de arquitectura,,,MICRO,BOGOTA,BOGOTA D.C.,CR 103 NO. 75 55 SUR,jhonier_28@live.com,YONIER OSWALDO GONZALEZ LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-17,MAOKE TRAVEL SAS,NIT,901655121,Actividades de operadores turísticos,Actividades de las agencias de viaje,Otros servicios de reserva y actividades relacionadas,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 54 # 45 - 63,info@maoketravel.com,JOSE MANUEL MURILLO BEDOYA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-11,GR PARQUE CAMPO DE LA CRUZ S.A.S. E.S.P,NIT,901612680,Generación de energía eléctrica,,,,MICRO,BOGOTA,BOGOTA D.C.,CL 93 B NO. 19 35 OF,facturas-colombia@grenergy.eu,DIEGO FERNANDO OROBIO DE LA CRUZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-19,DANCE WITH US SAS,NIT,901601375,Actividades de espectáculos musicales en vivo,Publicidad,Otros tipos de comercio al por menor no realizado en establecimientos puestos de venta o mercados,,MICRO,BOGOTA,BOGOTA D.C.,CL 19 NO. 5 30 OF 22,info@gh-ac.com,RENZO MARCELO GALLO PATERNINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-25,MBM SERVICIOS PROFESIONALES S.A.S.,NIT,901600547,Actividades de consultoría de gestión,Actividades de administración empresarial,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,MICRO,VALLE DEL CAUCA,CALI,AV 3 F # 55 NORTE - ,gerencia@mbmsas.com.co,MONICA  BARRIOS MOSQUERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-20,COREPASS SAS,NIT,901586443,Mantenimiento y reparación especializado de maquinaria y equipo,Comercio al por mayor de prendas de vestir,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,MICRO,BOGOTA,BOGOTA D.C.,CR 64 NO. 24 47 T 5 ,bogota1@damu.net,JONGBO PARK
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-01,PROYECTO 02 - BUNCH S.A.S.,NIT,901649954,Actividades de administración empresarial,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 35 # 10 B - ,david@bunch.fund,DAVID  TRUJILLO CHARRY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-22,KARE KOLLECTIONS S.A.S.,NIT,901392517,Otros tipos de comercio al por menor no realizado en establecimientos puestos de venta o mercados,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Otras actividades profesionales científicas y técnicas n.c.p.,,MICRO,ANTIOQUIA,ITAGUI,CR 55 B 72 A 104,contabilidad@rapipak.co,PINILLA CELIS MYRIAM HELENA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-06-14,DESARROLLO TECNOLÓGICO LOGÍSTICO & COMERCIAL SAS,NIT,901604592,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Edición de programas de informática (software),,MICRO,CUNDINAMARCA,COTA,KM 1.7 VIA SIBERIA P,info@deiteko.com.co,MARTHA ELENA ZAMBRANO BAQUERO
